auction_id,item_id,context,item_level,buyout,quantity,time_left
932158566,7479,1,9,13961600,1,VERY_LONG
932158610,1770,1,9,75870900,1,VERY_LONG
932158650,62099,1,9,21066500,1,VERY_LONG
932158689,15500,1,9,201373000,1,VERY_LONG
932158742,9826,1,9,99065700,1,VERY_LONG
932158790,1988,1,9,51503400,1,VERY_LONG
932158836,15620,1,9,48810900,1,VERY_LONG
932158873,14846,1,9,61959400,1,VERY_LONG
932158914,8755,1,9,16145300,1,VERY_LONG
932158943,106353,,9,10634300,1,VERY_LONG
932158984,3940,1,9,84682400,1,VERY_LONG
932159018,3940,1,9,84682400,1,VERY_LONG
932159071,3971,1,9,6777800,1,VERY_LONG
932159114,121269,,9,7907600,1,VERY_LONG
932159159,863,1,9,16751000,1,VERY_LONG
932159205,116508,1,9,182981500,1,VERY_LONG
932159258,8750,1,9,4181200,1,VERY_LONG
932159303,3782,,9,18156900,1,VERY_LONG
932159339,14463,1,9,5352300,1,VERY_LONG
932159378,121360,2,9,70757200,1,VERY_LONG
932159420,7421,1,9,37591700,1,VERY_LONG
932159466,3943,1,9,59059900,1,VERY_LONG
932159501,3943,1,9,59059900,1,VERY_LONG
932160373,14276,43,9,29084500,1,VERY_LONG
932160408,9763,,9,3501300,1,VERY_LONG
932160457,3950,1,9,10480300,1,VERY_LONG
932160493,13819,1,9,1006800,1,VERY_LONG
932160542,13819,1,9,1006800,1,VERY_LONG
932160589,13819,1,9,1006800,1,VERY_LONG
932160623,3778,1,9,9976900,1,VERY_LONG
932160673,3778,1,9,9976900,1,VERY_LONG
932160711,3778,1,9,9976900,1,VERY_LONG
932160751,25351,1,9,749969100,1,VERY_LONG
932160795,9823,1,9,5000000,1,VERY_LONG
932160841,176967,,9,71261900,1,VERY_LONG
932160897,25131,1,9,75897000,1,VERY_LONG
932160935,3996,1,9,8926300,1,VERY_LONG
932160968,3996,1,9,8926300,1,VERY_LONG
932161015,3810,1,9,38473100,1,VERY_LONG
932161054,106309,23,9,19980800,1,VERY_LONG
932161107,25358,3,9,3113500,1,VERY_LONG
932161144,176979,,9,77500000,1,VERY_LONG
932161185,14947,1,9,69677300,1,VERY_LONG
932161238,15215,1,9,4987800,1,VERY_LONG
932161283,25341,3,9,1473400,1,VERY_LONG
932161328,15287,1,9,5893900,1,VERY_LONG
932161371,15287,1,9,5893900,1,VERY_LONG
932161419,11411,,28,815121600,1,VERY_LONG
932161463,3779,1,9,150217300,1,VERY_LONG
932161510,14427,1,9,95705200,1,VERY_LONG
932161561,3794,1,9,55210200,1,VERY_LONG
932161610,3794,1,9,55210200,1,VERY_LONG
932162845,199042,,9,1000000,1,VERY_LONG
932184270,193877,11,28,130000000,1,VERY_LONG
932196068,200102,14,28,500000000,1,VERY_LONG
932208733,52489,,28,885000000,1,VERY_LONG
932208766,52489,,28,885000000,1,VERY_LONG
932213847,201945,13,28,17305100,1,VERY_LONG
932213870,201945,13,28,17305100,1,VERY_LONG
932213925,82073,83,9,14064100,1,VERY_LONG
932213957,199037,,9,5410000,1,VERY_LONG
932213989,199049,,9,2000700,1,VERY_LONG
932214019,201944,13,28,4850000,1,VERY_LONG
932214047,201944,13,28,4850000,1,VERY_LONG
932214071,193386,13,28,3874000,1,VERY_LONG
932214098,193386,13,28,1000000,1,VERY_LONG
932214120,193392,13,28,1507600,1,VERY_LONG
932214148,193392,13,28,3734300,1,VERY_LONG
932214182,199012,,9,8671400,1,VERY_LONG
932214220,193479,13,28,19996400,1,VERY_LONG
932214251,193615,13,28,5000000,1,VERY_LONG
932214277,193388,13,28,1450000,1,VERY_LONG
932214331,193482,13,28,4752900,1,VERY_LONG
932214357,193394,13,28,10378400,1,VERY_LONG
932214388,193394,13,28,10264800,1,VERY_LONG
932214417,201950,13,28,12001100,1,VERY_LONG
932214447,201950,13,28,12001100,1,VERY_LONG
932214477,201947,13,28,10470700,1,VERY_LONG
932214503,201947,13,28,10470700,1,VERY_LONG
932214540,201949,13,28,10767200,1,VERY_LONG
932214566,201948,13,28,2000000,1,VERY_LONG
932214588,201948,13,28,4955400,1,VERY_LONG
932214625,201946,13,28,1504800,1,VERY_LONG
932214652,201946,13,28,2504800,1,VERY_LONG
932214685,193393,13,28,2029600,1,VERY_LONG
932214714,193393,13,28,2029600,1,VERY_LONG
932214778,193390,13,28,7637800,1,VERY_LONG
932214821,199016,,9,7197000,1,VERY_LONG
932214855,201943,13,28,16650100,1,VERY_LONG
932214888,201942,13,28,4500000,1,VERY_LONG
932214923,201942,13,28,4500000,1,VERY_LONG
932214967,198992,,9,538900,1,VERY_LONG
932215134,2766,,9,4829100,1,VERY_LONG
932215170,4024,1,9,115513700,1,VERY_LONG
932215205,4024,1,9,115513700,1,VERY_LONG
932215246,4024,1,9,115513700,1,VERY_LONG
932215276,4024,1,9,115513700,1,VERY_LONG
932215303,4005,1,9,4350800,1,VERY_LONG
932215347,4005,1,9,4350800,1,VERY_LONG
932215390,106314,1,9,1019199400,1,VERY_LONG
932215421,36213,30,9,355457100,1,VERY_LONG
932215451,8747,1,9,31363900,1,VERY_LONG
932215490,4059,1,9,28523300,1,VERY_LONG
932215528,106313,1,9,29277800,1,VERY_LONG
932215567,13817,1,9,1044200,1,VERY_LONG
932215603,15322,1,9,1690200,1,VERY_LONG
932215640,9765,,9,3494800,1,VERY_LONG
932215682,160934,1,9,3605800,1,VERY_LONG
932215727,4006,1,9,86407600,1,VERY_LONG
932215771,1514,,9,45816000,1,VERY_LONG
932215803,106286,23,9,83493900,1,VERY_LONG
932215845,106286,1,9,83493900,1,VERY_LONG
932215882,121117,,9,18851200,1,VERY_LONG
932215920,106330,,9,5069900,1,VERY_LONG
932215952,14444,1,9,2752500,1,VERY_LONG
932215994,3804,1,9,15063100,1,VERY_LONG
932216035,3804,1,9,15063100,1,VERY_LONG
932216078,3804,1,9,15063100,1,VERY_LONG
932216122,106585,22,9,140046900,1,VERY_LONG
932216160,14280,1,9,5663200,1,VERY_LONG
932216197,3783,1,9,257000000,1,VERY_LONG
932216237,3975,1,9,2488562100,1,VERY_LONG
932216287,3814,1,9,45371600,1,VERY_LONG
932216317,1792,1,9,48896600,1,VERY_LONG
932216355,14441,1,9,13996100,1,VERY_LONG
932216391,36125,28,9,44296400,1,VERY_LONG
932216428,1745,1,9,31964500,1,VERY_LONG
932216462,9854,53,9,14994100,1,VERY_LONG
932216503,1815,1,9,8293600,1,VERY_LONG
932216548,81990,28,9,5948100,1,VERY_LONG
932216583,106302,1,9,145285600,1,VERY_LONG
932216613,106302,1,9,145285600,1,VERY_LONG
932216649,106302,1,9,145285600,1,VERY_LONG
932216686,9787,1,9,2710600,1,VERY_LONG
932216730,6413,1,9,61999500,1,VERY_LONG
932216768,12013,1,9,3692200,1,VERY_LONG
932216806,12013,1,9,3692200,1,VERY_LONG
932216841,7556,1,9,86850100,1,VERY_LONG
932216868,120166,1,9,18477000,1,VERY_LONG
932216905,120166,1,9,18477000,1,VERY_LONG
932216935,7608,1,9,45931900,1,VERY_LONG
932216963,15629,1,9,22288200,1,VERY_LONG
932216994,8751,1,9,1531851700,1,VERY_LONG
932217028,789,1,9,1967400,1,VERY_LONG
932217067,7433,1,9,5051700,1,VERY_LONG
932217098,7433,1,9,5051700,1,VERY_LONG
932217132,199026,,9,1000000,1,VERY_LONG
932217164,1770,1,9,75870900,1,VERY_LONG
932217200,13824,1,9,14863700,1,VERY_LONG
932217231,13824,1,9,14863700,1,VERY_LONG
932217253,15307,1,9,43292600,1,VERY_LONG
932217274,12975,1,9,3733374700,1,VERY_LONG
932217316,7445,1,9,5130600,1,VERY_LONG
932217346,14801,1,9,33797900,1,VERY_LONG
932217378,3803,1,9,168104100,1,VERY_LONG
932217403,3971,1,9,6777800,1,VERY_LONG
932217448,7460,1,9,59118100,1,VERY_LONG
932217479,6607,1,9,2000000,1,VERY_LONG
932217507,1820,1,9,11640000,1,VERY_LONG
932217544,106516,1,9,37291300,1,VERY_LONG
932217574,25355,1,9,175735400,1,VERY_LONG
932217609,25355,1,9,175735400,1,VERY_LONG
932217647,2981,1,9,37688000,1,VERY_LONG
932217676,3785,1,9,64182700,1,VERY_LONG
932217721,3785,1,9,64182700,1,VERY_LONG
932217752,15222,1,9,1314600,1,VERY_LONG
932217787,3943,1,9,59059900,1,VERY_LONG
932217817,4571,1,28,2025500,1,VERY_LONG
932217863,4571,1,28,2025500,1,VERY_LONG
932217905,106310,1,9,40348100,1,VERY_LONG
932217947,106310,1,9,40348100,1,VERY_LONG
932217983,106310,23,9,40348100,1,VERY_LONG
932218007,14272,1,9,36486300,1,VERY_LONG
932218047,55347,1,9,91369600,1,VERY_LONG
932218082,1744,1,9,23985300,1,VERY_LONG
932218116,106410,,9,27994200,1,VERY_LONG
932218157,1789,1,9,19408100,1,VERY_LONG
932218183,1766,1,9,11374500,1,VERY_LONG
932218221,1766,1,9,11374500,1,VERY_LONG
932218256,2216,1,9,18375900,1,VERY_LONG
932218278,13819,1,9,1006800,1,VERY_LONG
932218318,106306,1,9,100291800,1,VERY_LONG
932218360,106306,1,9,100291800,1,VERY_LONG
932218396,106306,1,9,100291800,1,VERY_LONG
932218434,3947,1,9,8543500,1,VERY_LONG
932218462,199019,,9,2000000,1,VERY_LONG
932218506,116525,23,9,75533800,1,VERY_LONG
932218537,3817,1,9,108952300,1,VERY_LONG
932218570,3817,1,9,108952300,1,VERY_LONG
932218604,106321,23,9,101340000,1,VERY_LONG
932218641,106321,1,9,101340000,1,VERY_LONG
932218666,13823,1,9,7504100,1,VERY_LONG
932218702,13823,1,9,7504100,1,VERY_LONG
932218731,13823,1,9,7504100,1,VERY_LONG
932218764,7424,1,9,98107200,1,VERY_LONG
932218806,3796,1,9,41555500,1,VERY_LONG
932218832,116555,22,9,156967500,1,VERY_LONG
932218869,3801,1,9,379270300,1,VERY_LONG
932218900,3996,1,9,8926300,1,VERY_LONG
932218937,1800,1,9,15149100,1,VERY_LONG
932218973,3976,1,9,9379300,1,VERY_LONG
932219018,3942,1,9,26650000,1,VERY_LONG
932219052,178949,,9,39603100,1,VERY_LONG
932219084,106295,1,9,81304200,1,VERY_LONG
932219116,106295,,9,81304200,1,VERY_LONG
932219146,106295,1,9,81304200,1,VERY_LONG
932219186,1817,1,9,40478700,1,VERY_LONG
932219231,1817,1,9,40478700,1,VERY_LONG
932219273,7351,,28,14060000,1,VERY_LONG
932219300,7351,,28,14060000,1,VERY_LONG
932219342,1787,1,9,40560700,1,VERY_LONG
932219381,1787,1,9,40560700,1,VERY_LONG
932229015,8082,1,9,250536700,1,VERY_LONG
932229053,8082,1,9,250536700,1,VERY_LONG
932229093,4021,1,9,2160600,1,VERY_LONG
932229133,3195,1,9,1491900,1,VERY_LONG
932229179,15329,1,9,32462800,1,VERY_LONG
932229217,2990,1,9,9696800,1,VERY_LONG
932229251,6528,1,9,8884400,1,VERY_LONG
932229289,106291,1,9,20725800,1,VERY_LONG
932229315,4024,1,9,115513700,1,VERY_LONG
932229352,3786,1,9,354492200,1,VERY_LONG
932229388,3962,1,9,8348100,1,VERY_LONG
932229424,3962,1,9,8348100,1,VERY_LONG
932229464,3962,1,9,8348100,1,VERY_LONG
932229503,3785,1,9,64182700,1,VERY_LONG
932229552,15010,,9,224127300,1,VERY_LONG
932229595,12027,3,9,2703500,1,VERY_LONG
932229634,4694,1,28,46620700,1,VERY_LONG
932229673,3377,1,9,10570600,1,VERY_LONG
932229716,3377,1,9,10570600,1,VERY_LONG
932229748,1745,1,9,31964500,1,VERY_LONG
932229784,1745,1,9,31964500,1,VERY_LONG
932229828,1748,1,9,5172900,1,VERY_LONG
932229870,3815,1,9,53516100,1,VERY_LONG
932229911,121166,,9,4507600,1,VERY_LONG
932229946,14166,1,9,4404200,1,VERY_LONG
932229988,14166,1,9,4404200,1,VERY_LONG
932230013,14907,1,9,24298600,1,VERY_LONG
932230054,3205,1,9,5097800,1,VERY_LONG
932230109,3205,1,9,5097800,1,VERY_LONG
932230147,3793,1,9,24020600,1,VERY_LONG
932230186,3793,1,9,24020600,1,VERY_LONG
932230222,3793,1,9,24020600,1,VERY_LONG
932230257,3793,1,9,24020600,1,VERY_LONG
932230298,8084,1,9,170949000,1,VERY_LONG
932230342,1813,1,9,20975900,1,VERY_LONG
932230370,1813,1,9,20975900,1,VERY_LONG
932230398,4018,1,9,11760000,1,VERY_LONG
932230439,4018,1,9,11760000,1,VERY_LONG
932230475,15971,1,9,36656700,1,VERY_LONG
932230498,4003,1,9,56581200,1,VERY_LONG
932230527,4003,1,9,56581200,1,VERY_LONG
932230563,9876,1,9,19559300,1,VERY_LONG
932230590,3965,1,9,14356900,1,VERY_LONG
932230627,3965,1,9,14356900,1,VERY_LONG
932230660,3965,1,9,14356900,1,VERY_LONG
932230700,2969,1,9,41224300,1,VERY_LONG
932230733,9878,1,9,10163600,1,VERY_LONG
932230768,13821,1,9,5756800,1,VERY_LONG
932230802,13821,1,9,5756800,1,VERY_LONG
932230833,121337,6,9,14072400,1,VERY_LONG
932230886,1791,1,9,34850100,1,VERY_LONG
932230943,14125,1,9,45407800,1,VERY_LONG
932230972,15945,,9,25788300,1,VERY_LONG
932231003,3779,1,9,150217300,1,VERY_LONG
932231038,3976,1,9,9379300,1,VERY_LONG
932231056,6521,,28,62656700,1,VERY_LONG
932231083,6552,1,9,3428500,1,VERY_LONG
932231121,3781,1,9,46139900,1,VERY_LONG
932231156,3781,1,9,46139900,1,VERY_LONG
932231188,3781,1,9,46139900,1,VERY_LONG
932231218,16799,3,9,1005700,1,VERY_LONG
932231250,106303,1,9,53343100,1,VERY_LONG
932231276,14660,1,9,13521900,1,VERY_LONG
932231313,3972,1,9,4856000,1,VERY_LONG
932231344,1507,,9,90638000,1,VERY_LONG
932231379,55482,,9,13208400,1,VERY_LONG
932231420,6557,1,9,8019000,1,VERY_LONG
932231453,14173,1,9,1058800,1,VERY_LONG
932231479,9743,,28,1018388800,1,VERY_LONG
932231508,15122,1,9,36399500,1,VERY_LONG
932231541,3807,1,9,246091800,1,VERY_LONG
932231568,14436,1,9,39189200,1,VERY_LONG
932231606,44640,14,28,28554300,1,VERY_LONG
932231642,44640,14,28,28554300,1,VERY_LONG
932231678,44640,14,28,28554300,1,VERY_LONG
932231718,44642,14,28,28633300,1,VERY_LONG
932231758,44642,14,28,28633300,1,VERY_LONG
932231790,44642,14,28,28633300,1,VERY_LONG
932231826,15660,1,9,39963900,1,VERY_LONG
932231872,25344,3,9,5927000,1,VERY_LONG
932231908,14722,,9,90836500,1,VERY_LONG
932231936,116566,22,9,1140064000,1,VERY_LONG
932231975,9871,1,9,31500000,1,VERY_LONG
932232006,14168,1,9,9397000,1,VERY_LONG
932232047,3782,1,9,18156900,1,VERY_LONG
932232086,4729,1,9,22106800,1,VERY_LONG
932232127,9746,,28,28832300,1,VERY_LONG
932232163,15222,1,9,1314600,1,VERY_LONG
932232206,15222,1,9,1314600,1,VERY_LONG
932232246,6378,1,9,1085200,1,VERY_LONG
932232286,6546,1,9,1973800,1,VERY_LONG
932232320,121362,6,9,6683200,1,VERY_LONG
932232355,3970,1,9,29753200,1,VERY_LONG
932232391,1743,1,9,18094800,1,VERY_LONG
932232429,1510,,9,30533800,1,VERY_LONG
932232456,3778,1,9,9976900,1,VERY_LONG
932232485,16827,3,9,3444100,1,VERY_LONG
932232514,16827,3,9,3444100,1,VERY_LONG
932232543,16827,3,9,3444100,1,VERY_LONG
932232572,116522,1,9,179923700,1,VERY_LONG
932232603,15248,1,9,1410300,1,VERY_LONG
932232634,15248,1,9,1410300,1,VERY_LONG
932232667,106324,,9,2519100,1,VERY_LONG
932232710,3992,1,9,28128900,1,VERY_LONG
932232740,3992,1,9,28128900,1,VERY_LONG
932232783,3992,1,9,28128900,1,VERY_LONG
932232826,8749,1,9,82554800,1,VERY_LONG
932232865,8749,1,9,82554800,1,VERY_LONG
932232905,8749,1,9,82554800,1,VERY_LONG
932232943,6539,1,9,2269100,1,VERY_LONG
932232986,3817,1,9,108952300,1,VERY_LONG
932233021,3817,1,9,108952300,1,VERY_LONG
932233059,177791,9,9,44339900,1,VERY_LONG
932233085,106307,1,9,237276800,1,VERY_LONG
932233120,2079,1,9,3200600,1,VERY_LONG
932233155,9781,1,9,2337800,1,VERY_LONG
932233189,1787,1,9,40560700,1,VERY_LONG
932241660,2079,1,9,3200600,1,VERY_LONG
932241691,10239,1,9,8045000,1,VERY_LONG
932241717,10239,1,9,8045000,1,VERY_LONG
932241746,3796,1,9,41555500,1,VERY_LONG
932241777,3964,1,9,2551800,1,VERY_LONG
932241805,3422,14,28,10718700,1,VERY_LONG
932241831,3422,14,28,10718700,1,VERY_LONG
932241852,3805,1,9,28356100,1,VERY_LONG
932241878,2976,1,9,4202600,1,VERY_LONG
932241907,2987,1,9,3117600,1,VERY_LONG
932241952,1764,1,9,44165300,1,VERY_LONG
932241980,3987,1,9,11535000,1,VERY_LONG
932242013,3987,1,9,11535000,1,VERY_LONG
932242052,3987,1,9,11535000,1,VERY_LONG
932242074,3987,1,9,11535000,1,VERY_LONG
932242102,3987,1,9,11535000,1,VERY_LONG
932242134,4041,1,9,18997100,1,VERY_LONG
932242179,2988,1,9,3683900,1,VERY_LONG
932242226,2988,1,9,3683900,1,VERY_LONG
932242252,2988,1,9,3683900,1,VERY_LONG
932242291,199010,,9,2009600,1,VERY_LONG
932242329,3941,1,9,3514500,1,VERY_LONG
932242368,3941,1,9,3514500,1,VERY_LONG
932242396,3941,1,9,3514500,1,VERY_LONG
932242426,120166,1,9,18477000,1,VERY_LONG
932242464,120166,1,9,18477000,1,VERY_LONG
932242501,120166,1,9,18477000,1,VERY_LONG
932242532,10173,1,9,3618000,1,VERY_LONG
932242567,7538,,9,19659000,1,VERY_LONG
932242601,68759,,9,7221100,1,VERY_LONG
932242630,1207,1,9,1715500,1,VERY_LONG
932242666,9910,1,9,6229800,1,VERY_LONG
932242695,13819,1,9,1006800,1,VERY_LONG
932242731,13819,1,9,1006800,1,VERY_LONG
932242764,10060,1,9,5505000,1,VERY_LONG
932242793,3211,1,9,1402000,1,VERY_LONG
932242830,3211,1,9,1402000,1,VERY_LONG
932242869,3211,1,9,1402000,1,VERY_LONG
932242906,14783,1,9,60462400,1,VERY_LONG
932242946,15019,1,28,270720900,1,VERY_LONG
932242976,9767,,9,6619800,1,VERY_LONG
932243013,9944,1,9,6225400,1,VERY_LONG
932243060,10106,1,9,3984300,1,VERY_LONG
932243085,8274,1,9,8915000,1,VERY_LONG
932243121,193393,13,28,2029600,1,VERY_LONG
932243156,177773,,9,81705700,1,VERY_LONG
932243194,4695,1,9,3204000,1,VERY_LONG
932243228,6567,1,9,6848400,1,VERY_LONG
932243257,10069,1,9,3434800,1,VERY_LONG
932243293,15220,3,9,4229400,1,VERY_LONG
932243324,6559,1,9,4332900,1,VERY_LONG
932243358,6559,1,9,4332900,1,VERY_LONG
932243399,14173,,9,1058800,1,VERY_LONG
932243439,14173,1,9,1058800,1,VERY_LONG
932243480,1994,1,9,3258900,1,VERY_LONG
932243513,10113,1,9,5592100,1,VERY_LONG
932243539,3949,1,9,1161500,1,VERY_LONG
932243573,14366,,9,16607100,1,VERY_LONG
932243608,15626,1,9,117592900,1,VERY_LONG
932243643,9974,1,9,8992100,1,VERY_LONG
932243673,154824,,9,7312000,1,VERY_LONG
932243713,9785,1,9,2340800,1,VERY_LONG
932243759,1824,1,9,24814400,1,VERY_LONG
932243794,3947,3,9,8543500,1,VERY_LONG
932243826,4000,1,9,16489100,1,VERY_LONG
932243856,789,1,9,1967400,1,VERY_LONG
932243892,789,1,9,1967400,1,VERY_LONG
932243921,106424,,9,37587900,1,VERY_LONG
932243952,1813,1,9,20975900,1,VERY_LONG
932243984,6558,,9,4523100,1,VERY_LONG
932244022,1770,1,9,75870900,1,VERY_LONG
932244054,1770,1,9,75870900,1,VERY_LONG
932244087,116519,23,9,280530200,1,VERY_LONG
932244121,6550,,9,11210600,1,VERY_LONG
932244166,1744,1,9,23985300,1,VERY_LONG
932244204,10067,1,9,2052100,1,VERY_LONG
932244246,10244,1,9,4703400,1,VERY_LONG
932244290,8260,1,9,3555000,1,VERY_LONG
932244332,55738,2,9,2712700,1,VERY_LONG
932244364,106340,,9,8062100,1,VERY_LONG
932244404,3799,1,9,37074400,1,VERY_LONG
932244438,3799,1,9,37074400,1,VERY_LONG
932244481,3799,1,9,37074400,1,VERY_LONG
932244518,3950,1,9,10480300,1,VERY_LONG
932244552,3950,1,9,10480300,1,VERY_LONG
932244591,17013,1,28,182934100,1,VERY_LONG
932244632,2781,1,9,12454800,1,VERY_LONG
932244663,106324,1,9,2519100,1,VERY_LONG
932244704,10277,1,9,39101700,1,VERY_LONG
932244734,4575,1,9,3592400,1,VERY_LONG
932244772,4575,1,9,3592400,1,VERY_LONG
932244785,191241,13,28,2502900,1,VERY_LONG
932244818,4575,1,9,3592400,1,VERY_LONG
932244864,3990,1,9,336773200,1,VERY_LONG
932244913,2780,1,9,10606300,1,VERY_LONG
932244947,2780,1,9,10606300,1,VERY_LONG
932244985,10386,3,9,7735200,1,VERY_LONG
932245027,15221,3,9,6000000,1,VERY_LONG
932245073,2764,1,9,7554600,1,VERY_LONG
932245117,2764,1,9,7554600,1,VERY_LONG
932245165,2217,1,9,29036200,1,VERY_LONG
932245200,2217,1,9,29036200,1,VERY_LONG
932245249,6546,,9,1973800,1,VERY_LONG
932245293,3780,1,9,8280000,1,VERY_LONG
932245329,10108,1,9,2242000,1,VERY_LONG
932245380,1766,1,9,11374500,1,VERY_LONG
932245418,1766,1,9,11374500,1,VERY_LONG
932245451,1766,1,9,11374500,1,VERY_LONG
932245502,8284,1,9,7856200,1,VERY_LONG
932245535,7480,1,9,18552300,1,VERY_LONG
932245577,3376,1,9,9149900,1,VERY_LONG
932245616,3376,1,9,9149900,1,VERY_LONG
932245694,9776,1,9,2729200,1,VERY_LONG
932246706,190486,13,28,3005600,1,VERY_LONG
932247160,191238,13,28,2003300,1,VERY_LONG
932247379,201952,13,28,1500000,1,VERY_LONG
932247615,191236,13,28,500000,1,VERY_LONG
932248099,201955,13,28,2008700,1,VERY_LONG
932248211,191242,13,28,1120000,1,VERY_LONG
932248582,191240,13,28,759500,1,VERY_LONG
932249079,191239,13,28,450000,1,VERY_LONG
932249883,201951,13,28,259700,1,VERY_LONG
932251503,5956,14,28,180600,1,VERY_LONG
932251849,201951,13,28,259700,1,VERY_LONG
932253674,7113,1,9,174505100,1,VERY_LONG
932253711,3969,1,9,5397700,1,VERY_LONG
932253744,3786,1,9,354492200,1,VERY_LONG
932253768,3786,1,9,354492200,1,VERY_LONG
932253807,3786,1,9,354492200,1,VERY_LONG
932253851,106300,1,9,1091211400,1,VERY_LONG
932253884,3423,14,28,9980400,1,VERY_LONG
932253925,11978,1,9,12666500,1,VERY_LONG
932253966,1813,1,9,20975900,1,VERY_LONG
932253995,106323,23,9,9131900,1,VERY_LONG
932254038,4003,1,9,56581200,1,VERY_LONG
932254071,4003,,9,56581200,1,VERY_LONG
932254099,14952,1,9,50004100,1,VERY_LONG
932254128,8752,1,9,11021600,1,VERY_LONG
932254171,8752,1,9,11021600,1,VERY_LONG
932254204,8752,1,9,11021600,1,VERY_LONG
932254238,8752,1,9,11021600,1,VERY_LONG
932254269,8752,1,9,11021600,1,VERY_LONG
932254318,6583,1,9,2639100,1,VERY_LONG
932254357,6583,1,9,2639100,1,VERY_LONG
932254391,6583,,9,2639100,1,VERY_LONG
932254433,9828,1,9,37377500,1,VERY_LONG
932254471,15213,1,9,1598400,1,VERY_LONG
932254509,3804,1,9,15063100,1,VERY_LONG
932254542,11606,1,28,498855900,1,VERY_LONG
932254569,3802,1,9,2227760100,1,VERY_LONG
932254615,3802,1,9,2227760100,1,VERY_LONG
932254665,3802,1,9,2227760100,1,VERY_LONG
932254700,15239,1,9,5009800,1,VERY_LONG
932254745,17016,1,28,373295900,1,VERY_LONG
932254781,3997,1,9,72668200,1,VERY_LONG
932254813,6552,1,,3428500,1,VERY_LONG
932254847,118340,,28,25000000,1,VERY_LONG
932254894,13824,1,9,14863700,1,VERY_LONG
932254932,13824,3,9,14863700,1,VERY_LONG
932254971,13824,1,9,14863700,1,VERY_LONG
932255023,20039,1,28,188515300,1,VERY_LONG
932255053,17014,1,28,86934000,1,VERY_LONG
932255081,23909,,9,801049300,1,VERY_LONG
932255112,10175,1,9,6454200,1,VERY_LONG
932255154,17015,1,28,321626400,1,VERY_LONG
932255193,11605,1,28,251327100,1,VERY_LONG
932255229,11605,1,28,251327100,1,VERY_LONG
932255251,11605,1,28,251327100,1,VERY_LONG
932255291,11605,1,28,251327100,1,VERY_LONG
932255334,3782,1,9,18156900,1,VERY_LONG
932255368,3782,1,9,18156900,1,VERY_LONG
932255390,3782,1,9,18156900,1,VERY_LONG
932255415,6559,1,9,4332900,1,VERY_LONG
932255452,3785,1,9,64182700,1,VERY_LONG
932255490,3970,1,9,29753200,1,VERY_LONG
932255520,3778,1,9,9976900,1,VERY_LONG
932255551,3778,1,9,9976900,1,VERY_LONG
932255583,6380,1,9,2847300,1,VERY_LONG
932255618,121217,,9,35420800,1,VERY_LONG
932255641,4025,1,9,47580000,1,VERY_LONG
932255678,4025,1,9,47580000,1,VERY_LONG
932255711,4025,1,9,47580000,1,VERY_LONG
932255738,12427,,28,11732500,1,VERY_LONG
932255780,6540,,9,1812100,1,VERY_LONG
932255813,13821,3,9,5756800,1,VERY_LONG
932255844,19164,1,28,216096400,1,VERY_LONG
932255872,19164,1,28,216096400,1,VERY_LONG
932255902,16804,3,9,1834200,1,VERY_LONG
932255946,16804,3,9,1834200,1,VERY_LONG
932255989,9773,,9,13273400,1,VERY_LONG
